 REP CMDT, CMDT Code, CMDT - Commodity
2100,210018,"CHILI POWDER, NOS"
2100,210019,"SEASONINGS, NOS"
2100,210020,"FROZEN PREPARED FOOD, NOS: BEEF, ONIONS IN PACKAGES; NOS"
2100,210021,"EDIBLE PREPARATIONS, NOS:"
2100,210022,"BABY FOOD, NOS"
2100,210023,"CREAM, NON-DAIRY, NOS"
2100,210024,"FOOD FLAVOR, PYROLIGNEOUS, NOS"
2100,210025,"FOOD ADDITIVES, NOS"
2100,210027,HOT PEPPER SAUCE AND STEAK SAUCE; NOS
2100,210028,"POWDERED DRINK MIX, NOS"
2100,210030,"FOOD ADDITIVE, FROZEN, NOS"
2100,210034,"BAKING MATERIALS, NOS:"
2100,210035,"FOOD PRODUCTS, BOTTLED, CANNED, PACKED, NOS"
2100,210050,"CANNED GOODS AND FOODSTUFF, NOS"
2100,210051,RAW MATERIAL FOR FOODSTUFF
2100,210100,"COFFEE, INSTANT, NOS"
2100,210200,"YEAST, DRY, IN REFRIGERATED STOW, NOS"
2100,210210,"YEASTS, ACTIVE"
2100,210300,"MAYONNAISE, NOS"
2100,210301,"PIZZA SAUCE, NOS"
2100,210303,"SOY SAUCE, NOS"
2100,210304,"MUSTARD FLOUR, NOS"
2100,210306,"SPAGHETTI SAUCE, NOS"
2100,210391,"FOOD PRODUCTS-CHILLED(SAUCE,KETCHUP,SUGAR,SYRUP)"
2100,210401,"BOUILLON CUBES, NOS"
2100,210500,"ICE CREAM INGREDIENT, NOS"
2100,210501,ICE CREAM AND WATER ICE; NOS
2100,210503,ICE CREAM INGREDIENTS AND RAW MATERIALS; NOS
2100,210600,"PROTEIN POWDER,  NOS"
2100,210602,CREAM AND MILK SUBSTITUTES; NOS
2200,220000,"BEVERAGES, WINE AND SPIRITS, VINEGAR; NOS"
2200,220001,"BEVERAGES, NON-ALCOHOLIC, NOS"
2200,220002,"BEVERAGES, NOS"
2200,220003,"VODKA, NON-ALCOHOLIC BEVERAGE, NOS"
2200,220004,"SPIRITUOUS BEVERAGE PREPARATIONS, NOS:"
2200,220005,SPIRITS; NOS
2200,220006,"ALCOHOLIC BEVERAGES, NOS"
2200,220007,"ALCOHOLIC, NON-ALCOHOLIC, NOS"
2200,220100,"MINERAL WATER, NOS"
2200,220101,"MINERAL WATER, BOTTLED, NOS"
2200,220102,"WATER, STERILIZED, NOS"
2200,220200,"NON-CARBONATED SOFT DRINKS, NOS"
2200,220201,"CARBONATED BEVERAGES AND SOFT DRINKS, NON-ALCOHOLIC; NOS"
2200,220202,"NON-CARBONATED BEVERAGES, NOS"
2200,220203,"CARBONATED BEVERAGES, NON-ALCOHOLIC, NOS"
2200,220204,BOTTLED TEA; NOS
2200,220300,"BEER, NOS"
2200,220301,"CANNED BEER, NOS"
2200,220302,"BOTTLED BEER, IN CARTONS ON PALLETS, NOS"
2200,220303,"MALT BEVERAGES, NON-ALCOHOLIC; NOS"
2200,220400,"WINE, NOS"
2200,220401,"SOJU, KOREAN WINE, NOS"
2200,220402,WINE COOLERS; NOS
2200,220600,"SAKE, NOS"
2200,220720,"ETHYL ALCOHOL, OTHER SPIRITS (DENATURED)"
2200,220800,"LIQUORS, NOS"
2200,220803,"WHISKEY, NOS"
2200,220805,"FOOD SUPPLEMENTS, NOS"
2200,220900,"VINEGAR, NOS"
2300,230000,PET FOODS AND SUPPLIES; RESIDUES AND WASTE FROM THE FOOD INDUSTRIES
2300,230001,"BIRD SEED, NOS"
2300,230002,"ANIMAL FEED, WHETHER OR NOT CONTAINING CHEMICAL SUPPLEMENT, NOS"
2300,230004,SEASONING PASTE; NOS
2300,230005,"MOLD INHIBITORS,  FEED ADDITIVE, NOS"
2300,230008,"GROCERY ITEMS, NOS"
2300,230009,"MIXED GROCERY, NOS"
2300,230010,"RESTAURANT SUPPLIES, NOS"
2300,230100,"SHRIMP, NOT FOR HUMAN CONSUMPTION, FROZEN, NOS"
2300,230101,"FISH FOOD FOR FISH, NOS"
2300,230200,"CORN COBS, CORN GRITS, CORN MEAL; NOS"
2300,230300,"BEET PULP PELLETS, NOS"
2300,230301,"KIMCHI, NOS"
2300,230302,"GHERKINS, NOS"
2300,230330,DISTILLER'S DRIED GRAINS WITH SOLUBLES (DDGS)
2300,230900,"PET FOOD, NOS"
2300,230901,DOG AND CAT FOOD; NOS
2400,240000,TOBACCO AND TOBACCO SUBSTITUTES; NOS
2400,240003,"TOBACCO, UNMANUFACTURED, NOS"
2400,240004,"TOBACCO, NOS"
2400,240005,"TOBACCO LEAF, STEMMED AND UNSTEMMED IN CASES, CARTONS, OR BARRELS, NOS"
2400,240006,"ORIENT WATER PIPES, JUICE & SHESHA, NOS"
2400,240200,"CIGARETTES, NOS"
2400,240300,"FLAVORING, TOBACCO, NOS"
2500,250000,"MINERAL MATERIALS; SALTS, SULFUR, EARTHS, LIME AND CEMENT"
2500,250002,"CRYSTALS, NOS"
2500,250004,"GRANITEWARE, MARBLEWARE; NOS"
2500,250006,"SULFONIC ACID, HAZARDOUS, NOS"
2500,250008,"FOUNDRY FLUX, NOS"
2500,250011,"LIMESTONE, NOS"
2500,250012,"SAND, NOS"
2500,250013,"BLASTING SAND, NOS"
2500,250014,"NICKEL CHLORIDE SALT, IN BAGS, NOS"
2500,250015,"SALTS, NOS"
2500,250017,"CLAYS, EARTHS, SALT, SULFUR AND PLASTERING MATERIALS; NOS:"
2500,250019,"SOIL CONDITIONERS OF NON-FERTILIZING SUBSTANCES, NOS"
2500,250021,"CEMENT, IN BAGS, NOS"
2500,250022,"CEMENT COMPOUND, NOS"
2500,250023,"CLAYS, NOS"
2500,250024,"CEMENT, NOS"
2700,250026,"CLAY POWDER, NOS"
2500,250029,"INSTALLATION MATERIALS AND ACCESSORIES, NOS:"
2500,250030,PLASTER AND PLASTER ARTICLES; NOS
2500,250031,"STONES, NOS"
2500,250032,"INSULATION, NOS"
2500,250033,"FIRE PROOFING MATERIALS, NOS"
2500,250034,"TUBING, QUARTZ, NOS"
2500,250035,"SAND STONE, ILMENITE AGGREGATE, NOS"
2500,250036,"RARE EARTH CARBONATE, NON-HAZARDOUS, NOS"
2500,250100,"HYDRAZINE AQUEOUS SOLUTION, NOS"
2500,250400,"GRAPHITE, NOS"
2500,250402,"GRAPHITE POWDER, NOS"
2500,250500,"GARNET SAND, NOS"
2500,250502,"INDUSTRIAL SAND, NOS"
2500,250503,"MEDIA SAND, NOS"
2500,250504,"SILICA SAND, NOS"
2500,250600,"QUARTZ, QUARTZITE; NOS"
2500,250601,"QUARTZ SAND, NOS"
2500,250700,"CALCINED PLASTER, NOS"
2500,250800,KAGALITE AND MULLITE; NOS
2500,250801,"CLAYS, COMMON BLUE AND OTHER BALL CLAY; NOS"
2500,251001,"ALUMINUM POLYPHOSPHATE, NOS"
2500,251100,"BARIUM CARBONATE, NOS"
2500,251200,"DIATOMITE, NOS"
2500,251201,"DIATOMACEOUS EARTH, NOS"
2500,251300,"PUMICE STONE, NOS"
2500,251302,"PUMICE POWDER, NOS"
2500,251400,"ROOF SLATE, NOS"
2500,251401,"SLATE, NOS"
2500,251402,"SLATE TILES, NOS"
2500,251501,"MARBLE, NOS"
2500,251502,"MARBLE TILE, NOS"
2500,251503,"MARBLE FLOOR TILE, NOS"
2500,251504,"MARBLE SLABS, NOS"
2500,251505,MARBLEWARE AND MARBLE GOODS; NOS
2500,251506,"MARBLE BLOCKS, NOS"
2500,251600,"POLISHED GRANITE, NOS"
2500,251601,"GRANITE, NOS"
2500,251602,"GRANITE TILES, NOS"
2500,251603,"UNMANUFACTURED GRANITE, NOS"
2500,251604,"GRANITE SLABS, NOS"
2500,251605,"SANDSTONE, NOS"
2500,251700,"PEPPLE STONES, NOS"
2500,251701,"STONE POWDER, NOS"
2500,251702,"GRAVEL FOR WATER FILTERING, NOS"
2500,251703,"CONCRETE ADDITIVE, NOS"
2500,251704,"CONCRETE ADDITIVE, NON-HAZARDOUS, NOS"
2500,251705,"ROCK, NOS"
2500,251706,"DECORATIVE ROCK, NOS"
2500,251707,"ASPHALT, PETROLEUM, ASPHALTUM; NOS"
2500,251800,"DOLOMITE, NOS"
2500,251900,"MAGNESIUM OXIDE, NOS"
2500,251901,"ALUMINUM MAGNESIUM ALLOY POWDER, NOS"
2500,251903,"MAGNESIUM, NOS:-"
2500,252000,"GYPSUM, NOS;"
2500,252200,"CALCIUM HYDROXIDE, NOS"
2500,252302,"HYDRAULIC CEMENT, CONCRETE; NOS"
2500,252500,"MICAM, POWDER OR FLAKES, NOS"
2500,252501,"MICA, BIOTITE, NOS;"
2500,252601,"TALC, NOS"
2500,252602,"TALC POWDER, NOS"
2500,252703,"TRICHLOROETHANE, NOS"
2500,252704,"ZINC CHLORIDE, NOS"
2500,252900,"FLUORSPAR, NOS"
2500,252901,FELDSPAR AND OTHER NATURAL FLUXES; NOS
2500,252930,NEPHELINE SYENITE
2500,252931,"POLYSTONEWARE, NOS;"
2500,252932,"CLAY MODEL, NOS;"
2500,253000,"PERLITE ORE, NOS"
2500,253001,"VERMICULITE, IN BAGS, NOS"
2600,260000,"ORES, SLAG AND ASH; NOS"
2600,260002,"COBALT, NOS"
2600,260003,"ORE, NOS"
2600,260100,"IRON ORE, NOS"
2600,260600,ALUMINUM ORES AND CONCENTRATES
2600,260800,"ZINC, NOS"
2600,261300,"ROASTED MOLYBDENUM CONCENTRATE, NOS"
2600,261301,"MOLYBDENUM, ALL FORMS, NOS:"
2600,261400,"TITANIUM SPONGE, NOS"
2600,261610,SILVER ORES AND CONCENTRATES
2600,261900,"FERRITE POWDER, NOS"
2600,262090,WINDMILL FRAMES
2600,262190,CENOSPHERES
2700,270000,"MINERAL MATERIALS; FUELS, OILS, WAXES AND PRODUCTS OF THEIR DISTILLATION;"
2700,270001,"PETROLEUM DISTILLATE, HAZARDOUS, NOS"
2700,270002,"OIL, MINERAL, NOS"
2700,270005,"COAL, NOS:"
2700,270007,"MODEL AIRPLANE FUEL, NOS"
2700,270008,"PARAFFIN OIL, NOS"
2700,270009,"WAXES, NOS"
2700,270010,"WHITE MINERAL OILS, NOS"
2700,270300,"CAT LITTER, NOS"
2700,270301,"PEAT MOSS, NOS"
2700,270302,"POTTING SOIL, NOS"
2700,270600,"COAL TAR, NOS"
2700,270701,"NAPHTHALENE BALL, NOS"
2700,270702,"PHENOLS, NOS:"
2700,270704,"DIETHYL BENZENE, NOS"
2700,270705,"TOLUENE, DIISOCYANATE, NOS"
2700,270708,"AQUARIUM SAND, NOS"
2700,270709,"RARE EARTH OXIDE, NON-HAZARDOUS, NOS;"
2700,270711,"LANDSCAPING STONES, NOS;"
2700,271000,"PETROLUEM DISTILLATE SOLUTION, NOS"
2700,271100,"BUTANE GAS, HAZARDOUS, NOS"
2700,271200,"MICROCRYSTALLINE WAX, NOS"
2700,271201,"PARAFFIN WAXES, NOS"
2700,271290,"OTHER MINERAL WAXES, SIMILAR PRODUCTS OBTAINED BY SYNTHESIS(SLACK WAX)"
2700,271300,"PETROLEUM COKE, NOS"
2700,271400,"SPARKLING BLACK GILSONITE, NOS"
2700,271402,"MARBLE STATUES, NOS"
2700,271500,"BITUMINOUS SUBSTANCES, NOS"
2700,271501,"ALUMINUM MANUFACTURING, NOS"
2800,280000,"CHEMICAL MATERIALS, RADIOACTIVE ELEMENTS, OR ISOTOPES; NOS"
2800,280001,"TRIS (2-CHLOROPROPYL) PHOSPHATE, NOS"
2800,280002,"ACID, NOS"
2800,280006,"CORROSION INHIBITOR, NOS"
2800,280007,"GLYCINE,NOS"
2800,280009,"SILANE, NOS"
2800,280011,"PHOSPHATE, NOS"
2800,280017,"COPPER PHTHALOCYANINE, BLUE CRUDE, NOS; NON-HAZARDOUS"
2800,280018,"COPPER THALOCYANINE, PIGMENT, NOS;"
2800,280020,"LINEAR LAKYL, NOS"
2800,280021,"SILICA GEL, NOS"
2800,280025,"SILICON METAL, NOS"
2800,280027,"RED IRON OXIDE, NOS"
2800,280031,"ACID, NON HAZARDOUS, NOS"
2800,280034,"GOLD, CONCENTRATE ORE, NOS"
2800,280035,"BOND, NOS"
2800,280036,ALUMINA AND/OR HIGH TEMPERATURE BONDING MORTAR; NOS
2800,280037,"BARIUM COMPOUNDS, NOS"
2800,280038,"BORATES, PACKED OR BULK (IN DRY CONTAINERS), NOS:"
2800,280039,"CALCIUM PRODUCTS: OYSTER SHELLS, SALMON OIL; NOS"
2800,280043,"CALCIUM SULPHATE, POWDER, NOS"
2800,280046,"POTASSIUM SORBATE, NOS"
2800,280049,"CHLORIDE CARBONATE, NOS;"
2800,280050,"NUCLEAR MATERIALS (UT-235), ENRICHMENT NOT EXCEEDING 5% NOS:"
2800,280052,"CORROSIVE CHEMICALS, NOS"
2800,280053,"ANTIOXIDANT, NOS"
2800,280054,"HYDROGEN CHLORIDE ANHYDROUS, NOS;"
2800,280057,METHYL BROMIDE AND/OR METHYLENE BROMIDE; NOS
2800,280060,SILICONE FLUIDS; NOS
2800,280061,"STANNOUS OCTOATE STABILIZER, NOS"
2800,280062,"SODIUM ALUMINUM, NOS"
2800,280073,"ISOPHTHALIC ACID, TRIMELLITIC ANHYDRIDE, NOS"
2800,280074,"PHOSPHATES, SODIUM BICARBONATE; NOS"
2800,280076,"SODIUM PERMANGANATE, NOS"
2800,280081,"GLYOXAL, NOS"
2800,280083,"HEXANE, NOS"
2800,280084,"TINPLATE, SECONDARY, NOS"
2800,280088,"POTASSIUM HYDROXIDE, NOS"
2800,280091,"SILICON COATED PAPER, NOS;"
2800,280098,"CLEAN RABATECT TO COAT (IMO NO.3-3, UN NO. 1263), NOS;"
2800,280101,"BROMINE, NOS"
2800,280102,"CAUSTIC SODA, NOS"
2800,280151,"CARBON FIBER, NOS;"
2800,280152,"AMINO ACID, NOS;"
2800,280153,"DIALLYL-PHTHALATE, NOS;"
2800,280155,"PROPYLENE COPOLYMER, NOS"
2800,280158,"INSECTICIDE(CHEMICAL, NON-HAZARDOUS), NOS"
2800,280160,"PAINT OR PAINT RELATED MATERIAL,(HAZARDOUS,(CLASS3.3 ,UN1263)"
2800,280162,"ABRASIVE MATERIALS AND POLISHING COMPOUNDS(IN RAW MATERIAL FORM, NON-HAZARDOUS)"
2800,280163,"DRY POWDER COATING, NOS;"
2800,280165,"SILICA POWDER, NOS;"
2800,280168,"ZINC PLATE,NOS;"
2800,280171,"BORIC ACID; NON-HAZARDOUS, PROCESS MINERAL, NOS;"
2800,280173,"CORROSIVE SOLID, NOS; (POTASSIUM PERSULFATE, DG CLASS 8)"
2800,280175,"LAURIC ACID, NOS;"
2800,280177,"COPPER SULFATE(CLASS 9, UN3077), NOS;"
2800,280178,"ANIMAL BEDDING, NOS;"
2800,280300,"BLACK CARBON, NOS"
2800,280400,"SILICON, NOS"
2800,280403,"POLYSILICON, NOS"
2800,280404,"SILICA FUME, NOS"
2800,280405,"NITROGEN GAS, NOS"
2800,280406,"ARGON GAS, NOS"
2800,280407,"HELIUM, NOS"
2800,280409,"OXYGEN, NOS"
2800,280410,"POLYCRYSTALLINE, NOS"
2800,280501,"CALCIUM METAL, HAZARDOUS, NOS"
2800,280900,"PHOSPHORIC ACID, NOS"
2800,281100,"HYDROFLUORIC ACID SOLUTION, NOS"
2800,281101,"ARSENIC ACID, NOS"
2800,281102,"HYDROBRONIC ACID, NOS"
2800,281103,"DIMETHYL SULFOXIDE, NOS"
2800,281104,"SILICON DIOXIDE, NOS"
2800,281106,"NITROUS OXIDE, NOS"
2800,281700,"ZINC OXIDE, NON-HAZARDOUS, NOS"
2800,281800,"ALUMINUM HYDROXIDE, DRIED GEL, NOS"
2800,281801,"ALUMINA, IN BAGS, NOS"
2800,281802,"ALUMINUM OXIDE, NOS"
2800,281803,"ALUMINUM TRIHYDRATE, NOS"
2800,281804,"ALUMINUM HYDROXIDE POWDER, NOS"
2800,281805,"ALUMINA, NOS"
2800,281900,CHROMIC ACID AND CHROMIC ACID COMPOUND; NOS
2800,281901,"CHROMIUM OXIDE, NOS"
2800,282000,"MANGANESE OXIDE, NOS"
2800,282100,"IRON OXIDE POWDER, NON-HAZARDOUS, NOS"
2800,282101,"IRON OXIDE, NOS"
2800,282200,"COBALT COMPOUNDS, NOS"
2800,282300,"TITANIUM DIOXIDE, NOS"
2800,282301,TITANIUM OXIDE; NOS
2800,282502,"ANTIMONY OXIDE, NOS"
2800,282504,"COPPER OXIDE, CUPRIC OXIDE, AND CUPROUS OXIDE; NOS"
2800,282700,"CALCIUM CHLORIDE, NOS"
2800,282800,"SODIUM CHLORITE SOLUTION, NOS"
2800,283202,"SODIUM BISULFATE, NOS"
2800,283301,"ZINC SULFATE, NON-HAZARDOUS, NOS"
2800,283303,"AMMONIUM PERSULPHATE, NON-HAZARDOUS, NOS"
2800,283304,"SODIUM SULFATE, NOS"
2800,283321,MAGNESIUM SULFATE HEPTAHYDRATE
2800,283329,"FERROUS SULFATE MONOHYDRATE OR HEPTAHYDRATE, MANGANESE SULFATE MONOHYDRATE, ZINC SULFATE HEPTAHYDRATE OR MONOHYDRATE"
2800,283400,"POTASSIUM NITRATE, NOS"
2800,283500,"LIQUID PHOSPHATE, HAZARDOUS, NOS"
2800,283601,"STRONTIUM CARBONATE, NOS"
2800,283602,"SODA ASH, NOS"
2800,283603,"BAKING SODA, IN BULK, NOS"
2800,283605,"CALCIUM CARBONATE, USP GRADE, NOS"
2800,283606,"CALCIUM CARBONATE, PRECIPITATED, NOS"
2800,283630,SODIUM HYDROGENCARBONATE
2800,283901,"MAGNESIUM SILICATE HYDRATE, NOS"
2800,283911,"SODIUM ""METASILICATE ANHYDROUS, PENTANHYDROUS"""
2800,284100,"SODIUM BICHROMATE, NOS"
2800,284201,"SILICATE, NOS"
2800,284601,"CERIUM CONCENTRATE, NOS"
2800,284700,"HYDROGEN PEROXIDE, NOS"
2800,284900,"SILICON CARBIDE, NOS"
2800,285100,"GASES, COMPRESSED, NOS"
2900,290000,"CHEMICAL PRODUCTS, NOS"
2900,290002,"SPECIALTY POLYMERS, NOS"
2900,290004,"ACRYLIC ACID, NOS"
2900,290006,"MONOSODIUM GLUTAMATE, NOS"
2900,290007,"EPOXY RESIN, NOS"
2900,290010,"SYNTHETIC CAMPHOR POWDER, NOS"
2900,290012,"ANIMAL FEED ANTI-BIOTIC, NOS"
2900,290018,"ACETATE POWDER, NOS"
2900,290022,"METHYL ETHYL ANILINE, NOS"
2900,290023,"ALCOHOL, NOS:"
2900,290024,ALIPHATIC COMPOUNDS AND AROMATIC COMPOUNDS; NOS
2900,290026,"AMINES WITH ONE OR MORE OXYGEN FUNCTIONS, NOS:"
2900,290030,"CAPROLACTAM FLAKE, NOS"
2900,290037,"ORGANIC CHEMICALS, NOS:"
2900,290045,CITRIC ACID; NOS
2900,290053,"DIOCTYL PHTHALATE, NOS"
2900,290059,"CONSORB ORGANIC SALT, TOLUENE COMPLEX SOLUTIONS, NOS"
2900,290062,"HEMODYOLYSIS CONCENTRATED, NOS"
2900,290063,"HYDROCARBON POLYMERS, NOS"
2900,290306,"TETRACHLOROETHYLENE, NOS"
2900,290307,"FLUORINATED HYDROCARBONS, FREON, REFRIGERANTS, NOS"
2900,290600,"DIMETHYL MALONATE, NOS"
2900,290700,"BISPHENOL, NOS"
2900,290900,"ETHER SULFATE, NOS"
2900,291306,"WOOD PRESERVATIVE, LIQUID"
2900,291500,"FORMIC ACID, HAZARDOUS, NOS"
2900,291501,"SODIUM BENZOATE, NOS"
2900,291507,"TRIFLUOROACETIC ACID, NOS"
2900,291701,"MALEIC ANHYDRIDE, HAZARDOUS, NOS"
2900,291705,"TEREPHTHALIC ACID, NOS"
2900,292101,"AMINES, NOS:"
2900,292103,"ETHYLENEDIAMINE, NOS"
2900,292202,"LYSINE, NOS"
2900,292301,"AMMONIUM PARATUNGSTATE, NOS"
2900,293301,"PIPERIDINE, NOS"
2900,293302,"MELAMINE, NOS"
2900,293600,"VITAMINS, NOS"
2900,293601,"NIACINIMIDE, NON-HAZARDOUS, NOS"
2900,293900,"CAFFEINE, RAW, NOS"
2900,294101,POLYMERIC BEADS EXPANDABLE ( UNNO.2211)
3000,300000,"PHARMACEUTICAL PRODUCTS, NOS"
3000,300001,"MEDICATED OIL, NOS"
3000,300002,"MEDICINE REAGENTS, NOS"
3000,300004,"ADSORBENT, NOS"
3000,300006,"WATER BASED SURGICAL CLEANING COMPOUND, NOS"
3000,300007,"PAINTED ADHESIVE LABELS, NOS"
3000,300008,"DENTAL COTTON, NOS"
3000,300009,"DRUGS, IN BULK, NOS"
3000,300200,"BLOOD PLASMA AND SERUM, NOS"
3000,300301,"MAGNESIUM STEARATE, NOS"
3000,300500,"GAUZE SPONGES, NOS"
9010,300502,"MEDICAL GAUZE, NOS"
3000,300503,"DISPOSABLE BANDAGES, NOS"
9010,300504,"MEDICAL SUPPLIES, NOS:"
3000,300506,"ADHESIVES, NOS"
3000,300507,"ADHESIVE, WATERBASED, NOS"
3000,300508,"GELATIN, NOS"
3000,300509,"RELIEF GOODS, NOS"
3000,300510,"MICROSCOPE, NOS"
3000,300511,"EMPTY GELATIN CAPSULES, NOS"
3000,300600,"DENTAL CEMENT, NOS"
3100,310000,"FERTILIZER, NOS"
3100,310200,"SODIUM NITRATE, NOS"
3100,310201,"AMMONIUM NITRATE, NOS"
3200,320001,"PAINT, NOS:"
3200,320002,"PIGMENTS, NON-HAZARDOUS, NOS"
3200,320004,"PAINTS, PIGMENTS AND PUTTIES; HAZARDOUS, NOS"
3200,320005,SYNTHETIC AND ORGANIC PIGMENTS; NOS
3200,320006,"PIGMENT, HAZARDOUS, NOS"
3200,320007,"HOUSE PAINT, HAZARDOUS, NOS"
3200,320009,"DYE MATERIALS, NOS:"
3200,320010,"PAINTS AND INGREDIENTS FOR PAINT MAKING, NOS:"
3200,320011,PAINT AND VARNISH DRIERS; NOS
3200,320012,"PAINT PRIMER, NOS"
3200,320014,"TANNING AND LEATHER-FINISHING MANUFACTURER'S COMPOUNDS AND SULFONATORS OF OIL, NOS"
3200,320015,"POLYURETHANE, SPRAY PAINT; NOS"
3200,320016,"MOLDING DYES, NOS"
3200,320018,"PAINT, RESIN SOLUTION; HAZARDOUS, NOS"
3200,320019,"GLASS FIBER PRODUCTS, NOS"
3200,320020,"PAINT MATERIALS, NOS:"
3200,320400,"SYNTHETIC AND ORGANIC PIGMENTS; HAZARDOUS, NOS"
3200,320500,INK AND TONER; NOS
3200,320700,"GLASS FRIT, NOS"
3200,320701,"INSULATION, FOAM GLASS, NOS"
3200,320800,"MARINE PAINT, NOS"
3200,320802,"PAINTS, NON-HAZARDOUS, NOS"
3200,320803,"OVERCOAT PAINTS, NOS"
3200,320900,"PAINTS, WATER BASED, NOS"
3200,321300,"GLASS JAR, NOS"
3200,321400,"MOULDING, NOS"
3200,321500,"PRINTING INK, NOS"
3200,321501,"INK, WATER BASE, NOS"
3200,321502,"TONER POWDER, NOS"
3200,321504,"RAW MATERIAL FOR PRINTING INK, NOS;"
3200,321506,"PAINT SET, NOS"
3300,330000,"COSMETIC OR BATHROOM, TOILET SUPPLIES; NOS"
3300,330001,"COSMETIC GOODS, NOS"
3300,330002,"DEODORANT, NOS;"
3300,330003,"TOILETRIES, NOS"
3300,330004,"NAIL CLIPPERS, NOS;"
3300,330005,"PERFUME, NOS"
3300,330006,"CREAM, LOTION, NOS"
3300,330007,"NAIL POLISH, NOS"
3300,330009,"CONTACT LENSE SOLUTIONS, NOS"
3300,330010,"REFRIGERATED TOILET PREPARATIONS, NOS"
3300,330011,HAIR PREPARATIONS; NOS
3300,330012,"ALOE VERA PRODUCTS, NOS:"
3300,330013,"BABY PRODUCTS, NOS:"
3300,330015,"ESSENTIAL OIL, NOS"
3300,330017,"AEROSOL PRODUCTS, NOS: ANTI STATIC SPRAY, NOS"
3300,330018,"EYE CARE PRODUCTS, NOS"
3300,330019,"COSMETIC CHEMICALS, NOS:"
3300,330100,"OIL, NOS: SASSAFRASS, NOS"
3300,330101,"ESSENTIAL OIL, NOS"
3300,330102,"BATHROOM SUPPLIES, NOS"
3300,330106,"SANITARY AND BATHROOM ACCESSORIES, NOS"
3300,330107,"SANITARYWARES, NOS"
3300,330110,"BATHROOM ACCESSORIES, NOS"
3300,330200,"RAW MATERIALS FOR COSMETICS, NOS"
3300,330400,"COSMETICS, NOS: FACIAL MAKE-UP, NOS"
3300,330401,"LIP BALM, NOS"
3300,330402,"COSMETIC, NOS"
3300,330403,"COSMETICS ORGANIZERS, NOS"
3300,330404,"COSMETIC KITS, NOS"
3300,330405,"SHOWER CADDIES, NOS"
3300,330408,"TRAVEL SUDS, NOS"
3300,330411,"EYE SHADES, NOS"
3300,330412,"EAR PLUGS, NOS"
3300,330413,"LINT REMOVER, NOS"
3300,330415,"SHOE ACCESSORIES, NOS"
3300,330416,"TOILET BOIL, NOS"
3300,330418,"BODY SUPPORTS, NOS;"
3300,330419,"BATH TUBS, NOS;"
3300,330420,"BATHROOM EQUIPMENT, NOS;"
3300,330421,"CURLING IRON, NOS;"
3300,330422,"BODY CARE PRODUCTS, NOS;"
3300,330501,"HAIR PREPARATIONS, NOS:"
3300,330502,"APPLIANCES, HOUSEHOLD, NOS: HAIR CARE AND HAIR DRESSING; NOS"
3300,330503,"HAIR PREPARATIONS, NOS: SHAMPOO, NOS"
3300,330600,"TOOTHPASTE, NOS"
3300,330601,"DENTURE POWDER, NOS"
3300,330602,"DENTAL POWDER, NOS"
3300,330700,"AIR FRESHENERS, PERFUMED, NOS"
3300,330701,"INCENSE STICK, NOS:  DEN JOIN AND GUM BENZOIN; NOS"
3300,330703,"BATHROOM SUPPLIES, NOS:"
3300,330707,"COSMETIC & PARTS, NOS;"
3300,330708,"COSMETIC ACCESSORIES, NOS"
3300,330709,"AMENITY KIT, NOS"
3300,330749,ROOM DIFFUSERS
3400,340000,"CLEANING OR WASHING PREPARATIONS, CANDLES"
3400,340001,"DETERGENTS, NOS"
3400,340002,"SOAP, NOS"
3400,340003,CANDLE HOLDERS; NOS
3400,340004,"POLISHING SLURRY, NOS"
3400,340005,"CLEANING COMPOUNDS OF CITRUS, NOS"
3400,340006,"CLEANING AND POLISHING PREPARATIONS, NOS:"
3400,340007,"CLEANING AND POLISHING PREPARATIONS, AUTO CARE PRODUCTS,NOS:"
3400,340008,"AUTO CARE PRODUCTS, NOS: CLEANERS, NOS"
3400,340009,"CLEANING PREPARATIONS, NOS: POLISHING WAX CONCENTRATE, NOS"
3400,340010,"INDUSTRIAL HAND CLEANER, SOAP, NOS"
3400,340011,"SURFACE ACTIVE AGENTS, NOS:"
3400,340012,LIQUID AND POWDER CLEANING COMPOUNDS; NOS
3400,340013,"CLEANING PACKAGES FOR ROOM, NOS"
3400,340014,"CLEANSERS, NOS"
3400,340015,"HOUSEHOLD DETERGENT, NOS"
3400,340016,"HAND CLEANER, NOS"
3400,340017,"CLEANING FLUIDS, NOS"
3400,340018,"LUBRICANTS, NOS"
3400,340019,"FABRIC SOFTENER, NOS"
3400,340020,"SOAP MAKING MATERIAL, NOS: SOAP CHIP, NOS"
3400,340021,"SOAP, IN DRUMS, NOS"
3400,340022,"CANDLE AND CANDLE HOLDER, NOS"
3400,340024,"POLISHING POWDER, NOS;"
3400,340100,"ALCOHOL PADS, NOS"
3400,340201,"CLEANING COMPOUNDS, HAZARDOUS OR NON-HAZARDOUS, NOS"
3400,340300,"FINISHING OIL, LUBRICANT, NOS"
3400,340301,"LUBRICATING OIL ADDITIVE, NON-HAZARDOUS, NOS"
3400,340303,"PETROLEUM GEL, NOS"
3400,340304,"CUTTING OIL OR FLUID, NOS"
3400,340500,"FLOOR WAX, NOS"
3400,340501,"CARPET CLEANING SUPPLIES, NOS:"
3400,340700,"WAX MOLD, NOS"
3400,340701,"CANDLES, NOS;"
